"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"87522","1099853","","3","4.5","10879","Pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted","GM","0","NONE","4.5","0",""
"87526","1099854","","1","100","21156","Fast foods, submarine sandwich, ham on white bread with lettuce and tomato","GM","0","NONE","100","0",""
"87528","1099855","","2","45","10153","Pork, cured, ham, whole, separable lean only, roasted","GM","0","NONE","45","0",""
"87527","1099855","","1","0.25","18350","Rolls, hamburger or hotdog, plain","LB","0","NONE","113.4","0",""
"87531","1099855","1103827","5","1","81102010","Margarine, stick","TB","10205","1 cup","14","0",""
"87529","1099855","","3","20","1040","Cheese, swiss","GM","0","NONE","20","0",""
"87530","1099855","","4","60","10027","Pork, fresh, loin, whole, separable lean only, cooked, roasted","GM","0","NONE","60","0",""
"87532","1099856","","1","75","18350","Rolls, hamburger or hotdog, plain","GM","0","NONE","75","0",""
"87536","1099856","","5","20","11940","Pickles, cucumber, sweet (includes bread and butter pickles)","GM","0","NONE","20","0",""
"87538","1099856","1103827","7","1","81102010","Margarine, stick","TS","10205","1 cup","4.667","0",""
"87537","1099856","","6","0.625","2046","Mustard, prepared, yellow","GM","0","NONE","0.625","0",""
"87534","1099856","","3","50","10153","Pork, cured, ham, whole, separable lean only, roasted","GM","0","NONE","50","0",""
"87535","1099856","","4","45","10027","Pork, fresh, loin, whole, separable lean only, cooked, roasted","GM","0","NONE","45","0",""
"87533","1099856","","2","15","1009","Cheese, cheddar (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","15","0",""
"87541","1099857","","3","7","11282","Onions, raw","GM","0","NONE","7","0",""
"87542","1099857","","4","7","11937","Pickles, cucumber, dill or kosher dill","GM","0","NONE","7","0",""
"87539","1099857","","1","70","10085","Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, cooked, braised","GM","0","NONE","70","0",""
"87544","1099857","","6","0.2","2047","Salt, table, iodized","GM","0","NONE","0.2","0",""
"87543","1099857","","5","70","18350","Rolls, hamburger or hotdog, plain","GM","0","NONE","70","0",""
"87540","1099857","","2","35","6150","Sauce, barbecue","GM","0","NONE","35","0",""
"87547","1099858","","3","4.5","6150","Sauce, barbecue","TB","10205","1 cup","76.5","0",""
"87546","1099858","","2","6","10093","Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked","TB","10037","1 cup, chopped or diced","52.5","0",""
"87545","1099858","","1","1","18350","Rolls, hamburger or hotdog, plain","","61823","1 roll","42","0",""
"87550","1099859","","3","0.5","2047","Salt, table, iodized","GM","0","NONE","0.5","0",""
"87548","1099859","","1","2","18069","Bread, white, commercially prepared (includes soft bread crumbs)","","64355","1 medium or regular slice","56","0",""
"87549","1099859","","2","2","10093","Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked","WO","0","NONE","56.7","0",""
"87552","1099860","","2","1","4025","Salad dressing, mayonnaise, regular","TS","10205","1 cup","4.583","0",""
"87553","1099860","","3","2","18069","Bread, white, commercially prepared (includes soft bread crumbs)","","64355","1 medium or regular slice","56","0",""
"87554","1099860","","4","0.15","2047","Salt, table, iodized","GM","0","NONE","0.15","0",""
"87551","1099860","1098453","1","2","24122171","Chicken breast, rotisserie, skin not eaten","WO","0","NONE","56.7","0",""
"87558","1099861","","4","0.15","2047","Salt, table, iodized","GM","0","NONE","0.15","0",""
"87559","1099861","","5","21","1252","Cheese product, pasteurized process, American, vitamin D fortified","GM","0","NONE","21","0",""
"87556","1099861","","2","1","4025","Salad dressing, mayonnaise, regular","TS","10205","1 cup","4.583","0",""
"87555","1099861","1098453","1","2","24122171","Chicken breast, rotisserie, skin not eaten","WO","0","NONE","56.7","0",""
"87557","1099861","","3","2","18069","Bread, white, commercially prepared (includes soft bread crumbs)","","64355","1 medium or regular slice","56","0",""
"87561","1099862","","2","3","11143","Celery, raw"," ","21000","1 tablespoon","22.5","0",""
"87562","1099862","","3","1","4025","Salad dressing, mayonnaise, regular"," ","21000","1 tablespoon","13.8","0",""
"87563","1099862","","4","2","18069","Bread, white, commercially prepared (includes soft bread crumbs)","","64355","1 medium or regular slice","56","0",""
"87564","1099862","","5","0.5","2047","Salt, table, iodized"," ","62579","1 dash","0.2","0",""
"87560","1099862","1098426","1","50.6","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","50.6","0",""
"87566","1099863","","2","2","18069","Bread, white, commercially prepared (includes soft bread crumbs)","","64355","1 medium or regular slice","56","0",""
"87565","1099863","1098418","1","2","24100000","Chicken, NS as to part and cooking method, NS as to skin eaten","WO","0","NONE","56.7","0",""
"87567","1099863","","3","12.4","6150","Sauce, barbecue","GM","0","NONE","12.4","0",""
"87568","1099863","","4","0.1","2047","Salt, table, iodized","GM","0","NONE","0.1","0",""
"87569","1099864","1099867","1","100","27540146","Chicken fillet sandwich, fried, from fast food","GM","0","NONE","100","0",""
"87570","1099865","","1","52","18075","Bread, whole-wheat, commercially prepared","GM","0","NONE","52","0",""
"87571","1099865","","2","40","21610","School Lunch, chicken patty, whole grain breaded","GM","0","NONE","40","0",""
"87573","1099866","","2","85","22978","Chicken tenders, breaded, frozen, prepared","GM","0","NONE","85","0",""
"87572","1099866","1100837","1","70","52103000","Biscuit, from fast food / restaurant","GM","0","NONE","70","0",""
"87575","1099866","1104592","4","6","99998210","Industrial oil as ingredient in food","GM","0","NONE","6","0",""
"87574","1099866","","3","0.3","2047","Salt, table, iodized","GM","0","NONE","0.3","0",""
"87578","1099867","","3","0.3","2047","Salt, table, iodized","GM","0","NONE","0.3","0",""
"87577","1099867","","2","85","22978","Chicken tenders, breaded, frozen, prepared","GM","0","NONE","85","0",""
"87576","1099867","","1","55","18350","Rolls, hamburger or hotdog, plain","GM","0","NONE","55","0",""
"87579","1099867","1104592","4","6","99998210","Industrial oil as ingredient in food","GM","0","NONE","6","0",""
"87583","1099868","1104592","4","6","99998210","Industrial oil as ingredient in food","GM","0","NONE","6","0",""
"87580","1099868","","1","55","18350","Rolls, hamburger or hotdog, plain","GM","0","NONE","55","0",""
"87584","1099868","1104568","5","21","99991400","Cheese as ingredient in sandwiches","GM","0","NONE","21","0",""
"87582","1099868","","3","0.3","2047","Salt, table, iodized","GM","0","NONE","0.3","0",""
"87581","1099868","","2","85","22978","Chicken tenders, breaded, frozen, prepared","GM","0","NONE","85","0",""
"87587","1099869","","3","0.1","2047","Salt, table, iodized","GM","0","NONE","0.1","0",""
"87588","1099869","1104592","4","2","99998210","Industrial oil as ingredient in food","GM","0","NONE","2","0",""
"87586","1099869","1098457","2","85","24123301","Chicken breast, grilled without sauce, skin not eaten","GM","0","NONE","85","0",""
"87585","1099869","","1","55","18350","Rolls, hamburger or hotdog, plain","GM","0","NONE","55","0",""
"87592","1099870","1104592","4","2","99998210","Industrial oil as ingredient in food","GM","0","NONE","2","0",""
"87591","1099870","","3","0.1","2047","Salt, table, iodized","GM","0","NONE","0.1","0",""
"87589","1099870","","1","55","18350","Rolls, hamburger or hotdog, plain","GM","0","NONE","55","0",""
"87590","1099870","1098457","2","85","24123301","Chicken breast, grilled without sauce, skin not eaten","GM","0","NONE","85","0",""
"87593","1099870","1104568","5","21","99991400","Cheese as ingredient in sandwiches","GM","0","NONE","21","0",""
"87597","1099871","1104592","4","6","99998210","Industrial oil as ingredient in food","GM","0","NONE","6","0",""
"87594","1099871","","1","55","18350","Rolls, hamburger or hotdog, plain","GM","0","NONE","55","0",""
"87595","1099871","","2","85","22978","Chicken tenders, breaded, frozen, prepared","GM","0","NONE","85","0",""
"87596","1099871","","3","0.3","2047","Salt, table, iodized","GM","0","NONE","0.3","0",""
"87599","1099872","","2","85","22978","Chicken tenders, breaded, frozen, prepared","GM","0","NONE","85","0",""
"87598","1099872","","1","55","18350","Rolls, hamburger or hotdog, plain","GM","0","NONE","55","0",""
"87600","1099872","1104592","3","3","99998210","Industrial oil as ingredient in food","GM","0","NONE","3","0",""
"87601","1099873","","1","55","18350","Rolls, hamburger or hotdog, plain","GM","0","NONE","55","0",""
"87604","1099873","1104568","4","21","99991400","Cheese as ingredient in sandwiches","GM","0","NONE","21","0",""
"87603","1099873","1104592","3","3","99998210","Industrial oil as ingredient in food","GM","0","NONE","3","0",""
"87602","1099873","","2","85","22978","Chicken tenders, breaded, frozen, prepared","GM","0","NONE","85","0",""
"87606","1099874","","2","85","22978","Chicken tenders, breaded, frozen, prepared","GM","0","NONE","85","0",""
"87607","1099874","1104592","3","3","99998210","Industrial oil as ingredient in food","GM","0","NONE","3","0",""
"87605","1099874","1104573","1","55","99995135","Wheat bun as ingredient in sandwiches","GM","0","NONE","55","0",""
"87611","1099875","1104568","4","21","99991400","Cheese as ingredient in sandwiches","GM","0","NONE","21","0",""
"87610","1099875","1104592","3","3","99998210","Industrial oil as ingredient in food","GM","0","NONE","3","0",""
"87609","1099875","","2","85","22978","Chicken tenders, breaded, frozen, prepared","GM","0","NONE","85","0",""
"87608","1099875","1104573","1","55","99995135","Wheat bun as ingredient in sandwiches","GM","0","NONE","55","0",""
"87612","1099876","","1","55","18350","Rolls, hamburger or hotdog, plain","GM","0","NONE","55","0",""
"87613","1099876","1098457","2","85","24123301","Chicken breast, grilled without sauce, skin not eaten","GM","0","NONE","85","0",""
"87616","1099877","1104568","3","21","99991400","Cheese as ingredient in sandwiches","GM","0","NONE","21","0",""
"87615","1099877","1098457","2","85","24123301","Chicken breast, grilled without sauce, skin not eaten","GM","0","NONE","85","0",""
"87614","1099877","","1","55","18350","Rolls, hamburger or hotdog, plain","GM","0","NONE","55","0",""
"87618","1099878","1098457","2","85","24123301","Chicken breast, grilled without sauce, skin not eaten","GM","0","NONE","85","0",""
"87617","1099878","1104573","1","55","99995135","Wheat bun as ingredient in sandwiches","GM","0","NONE","55","0",""
"87620","1099879","1098457","2","85","24123301","Chicken breast, grilled without sauce, skin not eaten","GM","0","NONE","85","0",""
"87621","1099879","1104568","3","21","99991400","Cheese as ingredient in sandwiches","GM","0","NONE","21","0",""
"87619","1099879","1104573","1","55","99995135","Wheat bun as ingredient in sandwiches","GM","0","NONE","55","0",""
"87623","1099880","","2","85","22978","Chicken tenders, breaded, frozen, prepared","GM","0","NONE","85","0",""
"87625","1099880","1104592","4","6","99998210","Industrial oil as ingredient in food","GM","0","NONE","6","0",""
"87626","1099880","1104568","5","21","99991400","Cheese as ingredient in sandwiches","GM","0","NONE","21","0",""
"87622","1099880","","1","55","18364","Tortillas, ready-to-bake or -fry, flour, refrigerated","GM","0","NONE","55","0",""
"87624","1099880","","3","0.3","2047","Salt, table, iodized","GM","0","NONE","0.3","0",""
"87627","1099881","","1","100","21461","Fast foods, grilled chicken, bacon and tomato club sandwich, with cheese, lettuce, and mayonnaise","GM","0","NONE","100","0",""
"87628","1099882","","1","100","21151","Fast foods, submarine sandwich, sweet onion chicken teriyaki on white bread with lettuce, tomato and sweet onion sauce","GM","0","NONE","100","0",""
"87629","1099883","","1","100","21151","Fast foods, submarine sandwich, sweet onion chicken teriyaki on white bread with lettuce, tomato and sweet onion sauce","GM","0","NONE","100","0",""
"87632","1099884","","3","16","4025","Salad dressing, mayonnaise, regular","GM","0","NONE","16","0",""
"87631","1099884","","2","10","6169","Sauce, ready-to-serve, pepper, TABASCO","GM","0","NONE","10","0",""
"87630","1099884","","1","215","21154","Fast foods, submarine sandwich, oven roasted chicken on white bread with lettuce and tomato","GM","0","NONE","215","0",""
"87636","1099885","","4","28","1035","Cheese, provolone","GM","0","NONE","28","0",""
"87633","1099885","","1","215","21154","Fast foods, submarine sandwich, oven roasted chicken on white bread with lettuce and tomato","GM","0","NONE","215","0",""
"87634","1099885","","2","10","6169","Sauce, ready-to-serve, pepper, TABASCO","GM","0","NONE","10","0",""
"87635","1099885","","3","16","4025","Salad dressing, mayonnaise, regular","GM","0","NONE","16","0",""
"87637","1099886","","1","55","18364","Tortillas, ready-to-bake or -fry, flour, refrigerated","GM","0","NONE","55","0",""
"87638","1099886","1098457","2","85","24123301","Chicken breast, grilled without sauce, skin not eaten","GM","0","NONE","85","0",""
"87639","1099886","","3","0.1","2047","Salt, table, iodized","GM","0","NONE","0.1","0",""
"87641","1099886","1104568","5","21","99991400","Cheese as ingredient in sandwiches","GM","0","NONE","21","0",""
"87640","1099886","1104592","4","2","99998210","Industrial oil as ingredient in food","GM","0","NONE","2","0",""
"87644","1099887","","3","2","18069","Bread, white, commercially prepared (includes soft bread crumbs)","","64355","1 medium or regular slice","56","0",""
"87643","1099887","","2","1.5","4025","Salad dressing, mayonnaise, regular","TS","10205","1 cup","6.875","0",""
"87642","1099887","","1","3","5168","Turkey, whole, meat only, cooked, roasted","WO","0","NONE","85.05","0",""
"87645","1099887","","4","0.3","2047","Salt, table, iodized","GM","0","NONE","0.3","0",""
"87646","1099888","","1","6","5168","Turkey, whole, meat only, cooked, roasted","TB","10037","1 cup, chopped or diced","52.5","0",""
"87648","1099888","","3","1","4025","Salad dressing, mayonnaise, regular"," ","21000","1 tablespoon","13.8","0",""
"87650","1099888","","5","0.5","2047","Salt, table, iodized"," ","62579","1 dash","0.2","0",""
"87649","1099888","","4","2","18069","Bread, white, commercially prepared (includes soft bread crumbs)","","64355","1 medium or regular slice","56","0",""
"87647","1099888","","2","3","11143","Celery, raw"," ","21000","1 tablespoon","22.5","0",""
"87651","1099889","","1","100","21155","Fast foods, submarine sandwich, turkey breast on white bread with lettuce and tomato","GM","0","NONE","100","0",""
