"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"238332","1100547","2","","9999","1 cup","10205","100","","",""
"263309","1100548","5","","9999","Quantity not specified","90000","28","","",""
"250272","1100548","1","","9999","1 nut","61509","0.2","","",""
"238333","1100548","2","","9999","1 cup","10205","135","","",""
"263310","1100549","10","","9999","Quantity not specified","90000","28","","",""
"250273","1100549","1","","9999","1 nut","61509","0.5","","",""
"250345","1100549","8","","9999","1 package","61528","50","","",""
"244818","1100549","7","","9999","1 oz, NFS","40138","28.35","","",""
"244739","1100549","5","","9999","1 oz, without shell","40093","28.35","","",""
"243670","1100549","6","","9999","1 oz, in shell, yields","40051","15","","",""
"240520","1100549","2","","9999","1 cup, without shell","10349","128","","",""
"236835","1100549","3","","9999","1 cup, in shell, yields","10113","58","","",""
"235665","1100549","4","","9999","1 cup, NFS","10010","58","","",""
"263311","1100550","10","","9999","Quantity not specified","90000","28","","",""
"250346","1100550","8","","9999","1 package","61528","50","","",""
"250274","1100550","1","","9999","1 nut","61509","0.5","","",""
"244740","1100550","5","","9999","1 oz, without shell","40093","28.35","","",""
"244819","1100550","7","","9999","1 oz, NFS","40138","28.35","","",""
"243671","1100550","6","","9999","1 oz, in shell, yields","40051","15","","",""
"240521","1100550","2","","9999","1 cup, without shell","10349","128","","",""
"236836","1100550","3","","9999","1 cup, in shell, yields","10113","58","","",""
"235666","1100550","4","","9999","1 cup, NFS","10010","58","","",""
"263312","1100551","9","","9999","Quantity not specified","90000","28","","",""
"250275","1100551","1","","9999","1 nut","61509","0.5","","",""
"250347","1100551","8","","9999","1 package","61528","50","","",""
"244820","1100551","7","","9999","1 oz, NFS","40138","28.35","","",""
"244741","1100551","5","","9999","1 oz, without shell","40093","28.35","","",""
"243672","1100551","6","","9999","1 oz, in shell, yields","40051","15","","",""
"240522","1100551","2","","9999","1 cup, without shell","10349","128","","",""
"236837","1100551","3","","9999","1 cup, in shell, yields","10113","58","","",""
"235667","1100551","4","","9999","1 cup, NFS","10010","58","","",""
"263313","1100552","10","","9999","Quantity not specified","90000","28","","",""
"250276","1100552","1","","9999","1 nut","61509","0.5","","",""
"250348","1100552","8","","9999","1 package","61528","50","","",""
"244742","1100552","5","","9999","1 oz, without shell","40093","28.35","","",""
"244821","1100552","7","","9999","1 oz, NFS","40138","28.35","","",""
"243673","1100552","6","","9999","1 oz, in shell, yields","40051","15","","",""
"240523","1100552","2","","9999","1 cup, without shell","10349","128","","",""
"236838","1100552","3","","9999","1 cup, in shell, yields","10113","58","","",""
"235668","1100552","4","","9999","1 cup, NFS","10010","58","","",""
"263314","1100553","11","","9999","Quantity not specified","90000","28","","",""
"250277","1100553","1","","9999","1 nut","61509","2","","",""
"250349","1100553","3","","9999","1 package","61528","50","","",""
"242217","1100553","4","","9999","1 oz","40000","28.35","","",""
"238334","1100553","2","","9999","1 cup","10205","120","","",""
"263315","1100554","7","","9999","Quantity not specified","90000","28","","",""
"250350","1100554","3","","9999","1 package","61528","50","","",""
"250278","1100554","1","","9999","1 nut","61509","2","","",""
"242218","1100554","4","","9999","1 oz","40000","28.35","","",""
"238335","1100554","2","","9999","1 cup","10205","120","","",""
"263316","1100555","4","","9999","Quantity not specified","90000","32","","",""
"259310","1100555","3","","9999","Guideline amount per sandwich","64616","32","","",""
"253844","1100555","2","","9999","Guideline amount per slice of bread/roll","63484","16","","",""
"240638","1100555","1","","9999","1 tablespoon","21000","16","","",""
"263317","1100556","4","","9999","Quantity not specified","90000","32","","",""
"259311","1100556","3","","9999","Guideline amount per sandwich","64616","32","","",""
"253845","1100556","2","","9999","Guideline amount per slice of bread/roll","63484","16","","",""
"240639","1100556","1","","9999","1 tablespoon","21000","16","","",""
"263318","1100557","2","","9999","Quantity not specified","90000","14","","",""
"237060","1100557","1","","9999","1 cup, well packed","10191","227","","",""
"263319","1100558","4","","9999","Quantity not specified","90000","32","","",""
"259312","1100558","3","","9999","Guideline amount per sandwich","64616","32","","",""
"253846","1100558","2","","9999","Guideline amount per slice of bread/roll","63484","16","","",""
"240640","1100558","1","","9999","1 tablespoon","21000","16","","",""
"263320","1100559","5","","9999","Quantity not specified","90000","32","","",""
"259313","1100559","4","","9999","Guideline amount per sandwich","64616","32","","",""
"253847","1100559","3","","9999","Guideline amount per slice of bread/roll","63484","16","","",""
"253523","1100559","2","","9999","1 single serving","62874","45","","",""
"240641","1100559","1","","9999","1 tablespoon","21000","16","","",""
"263321","1100560","5","","9999","Quantity not specified","90000","32","","",""
"259314","1100560","4","","9999","Guideline amount per sandwich","64616","32","","",""
"253524","1100560","2","","9999","1 single serving","62874","45","","",""
"253848","1100560","3","","9999","Guideline amount per slice of bread/roll","63484","16","","",""
"240642","1100560","1","","9999","1 tablespoon","21000","16","","",""
"263322","1100561","4","","9999","Quantity not specified","90000","32","","",""
"259315","1100561","3","","9999","Guideline amount per sandwich","64616","32","","",""
"253849","1100561","2","","9999","Guideline amount per slice of bread/roll","63484","16","","",""
"240643","1100561","1","","9999","1 tablespoon","21000","16","","",""
"263323","1100562","4","","9999","Quantity not specified","90000","32","","",""
"259316","1100562","3","","9999","Guideline amount per sandwich","64616","32","","",""
"253850","1100562","2","","9999","Guideline amount per slice of bread/roll","63484","16","","",""
"240644","1100562","1","","9999","1 tablespoon","21000","16","","",""
"263324","1100563","4","","9999","Quantity not specified","90000","32","","",""
"259317","1100563","3","","9999","Guideline amount per sandwich","64616","32","","",""
"253851","1100563","2","","9999","Guideline amount per slice of bread/roll","63484","16","","",""
"240645","1100563","1","","9999","1 tablespoon","21000","16","","",""
"263325","1100564","4","","9999","Quantity not specified","90000","32","","",""
"259318","1100564","3","","9999","Guideline amount per sandwich","64616","32","","",""
"253852","1100564","2","","9999","Guideline amount per slice of bread/roll","63484","16","","",""
"240646","1100564","1","","9999","1 tablespoon","21000","16","","",""
"263326","1100565","4","","9999","Quantity not specified","90000","32","","",""
"259319","1100565","3","","9999","Guideline amount per sandwich","64616","32","","",""
"253853","1100565","2","","9999","Guideline amount per slice of bread/roll","63484","16","","",""
"240647","1100565","1","","9999","1 tablespoon","21000","16","","",""
"263327","1100566","4","","9999","Quantity not specified","90000","32","","",""
"259320","1100566","3","","9999","Guideline amount per sandwich","64616","32","","",""
"253854","1100566","2","","9999","Guideline amount per slice of bread/roll","63484","16","","",""
"240648","1100566","1","","9999","1 tablespoon","21000","16","","",""
"263328","1100567","4","","9999","Quantity not specified","90000","32","","",""
"259321","1100567","3","","9999","Guideline amount per sandwich","64616","32","","",""
"253855","1100567","2","","9999","Guideline amount per slice of bread/roll","63484","16","","",""
"240649","1100567","1","","9999","1 tablespoon","21000","16","","",""
"263329","1100568","2","","9999","Quantity not specified","90000","32","","",""
"240650","1100568","1","","9999","1 tablespoon","21000","16","","",""
"263330","1100569","2","","9999","Quantity not specified","90000","60","","",""
"238336","1100569","1","","9999","1 cup","10205","240","","",""
"263331","1100570","3","","9999","Quantity not specified","90000","92","","",""
"260028","1100570","2","","9999","1 sandwich (1 slice bread)","64719","46","","",""
"251420","1100570","1","","9999","1 sandwich","61853","92","","",""
"263332","1100571","3","","9999","Quantity not specified","90000","92","","",""
"260029","1100571","2","","9999","1 sandwich (1 slice bread)","64719","46","","",""
"251421","1100571","1","","9999","1 sandwich","61853","92","","",""
"263333","1100572","3","","9999","Quantity not specified","90000","92","","",""
"260030","1100572","2","","9999","1 sandwich (1 slice bread)","64719","46","","",""
"251422","1100572","1","","9999","1 sandwich","61853","92","","",""
"263334","1100573","3","","9999","Quantity not specified","90000","92","","",""
"260031","1100573","2","","9999","1 sandwich (1 slice bread)","64719","46","","",""
"251423","1100573","1","","9999","1 sandwich","61853","92","","",""
"263335","1100574","3","","9999","Quantity not specified","90000","92","","",""
"260032","1100574","2","","9999","1 sandwich (1 slice bread)","64719","46","","",""
"251424","1100574","1","","9999","1 sandwich","61853","92","","",""
"263336","1100575","3","","9999","Quantity not specified","90000","92","","",""
"260033","1100575","2","","9999","1 sandwich (1 slice bread)","64719","46","","",""
"251425","1100575","1","","9999","1 sandwich","61853","92","","",""
"263337","1100576","3","","9999","Quantity not specified","90000","92","","",""
"260034","1100576","2","","9999","1 sandwich (1 slice bread)","64719","46","","",""
"251426","1100576","1","","9999","1 sandwich","61853","92","","",""
"263338","1100577","4","","9999","Quantity not specified","90000","112","","",""
"260035","1100577","2","","9999","1 sandwich (1 slice bread)","64719","56","","",""
"251427","1100577","1","","9999","1 sandwich","61853","112","","",""
"263339","1100578","3","","9999","Quantity not specified","90000","112","","",""
"260036","1100578","2","","9999","1 sandwich (1 slice bread)","64719","56","","",""
"251428","1100578","1","","9999","1 sandwich","61853","112","","",""
"263340","1100579","3","","9999","Quantity not specified","90000","112","","",""
"260037","1100579","2","","9999","1 sandwich (1 slice bread)","64719","56","","",""
"251429","1100579","1","","9999","1 sandwich","61853","112","","",""
"263341","1100580","3","","9999","Quantity not specified","90000","112","","",""
"260038","1100580","2","","9999","1 sandwich (1 slice bread)","64719","56","","",""
"251430","1100580","1","","9999","1 sandwich","61853","112","","",""
"263342","1100581","3","","9999","Quantity not specified","90000","112","","",""
"260039","1100581","2","","9999","1 sandwich (1 slice bread)","64719","56","","",""
"251431","1100581","1","","9999","1 sandwich","61853","112","","",""
"263343","1100582","3","","9999","Quantity not specified","90000","112","","",""
"260040","1100582","2","","9999","1 sandwich (1 slice bread)","64719","56","","",""
"251432","1100582","1","","9999","1 sandwich","61853","112","","",""
"263344","1100583","3","","9999","Quantity not specified","90000","112","","",""
"260041","1100583","2","","9999","1 sandwich (1 slice bread)","64719","56","","",""
"251433","1100583","1","","9999","1 sandwich","61853","112","","",""
"263345","1100584","3","","9999","Quantity not specified","90000","112","","",""
"260042","1100584","2","","9999","1 sandwich (1 slice bread)","64719","56","","",""
"251434","1100584","1","","9999","1 sandwich","61853","112","","",""
"263346","1100585","3","","9999","Quantity not specified","90000","112","","",""
"260043","1100585","2","","9999","1 sandwich (1 slice bread)","64719","56","","",""
