"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"971446","1100192","3","1001","","sunny side up"
"971444","1100192","1","1001","","fried with nonstick spray"
"971445","1100192","2","1001","","over easy, medium, or hard"
"987720","1100192","","999","WWEIA Category number","2502"
"995911","1100192","","999","WWEIA Category description","Eggs and omelets"
"971448","1100193","2","1001","","sunny side up"
"971447","1100193","1","1001","","over easy, medium, or hard"
"987721","1100193","","999","WWEIA Category number","2502"
"995912","1100193","","999","WWEIA Category description","Eggs and omelets"
"971449","1100194","1","1001","","over easy, medium, or hard"
"971450","1100194","2","1001","","sunny side up"
"971451","1100194","3","1001","","other place"
"987722","1100194","","999","WWEIA Category number","2502"
"995913","1100194","","999","WWEIA Category description","Eggs and omelets"
"987723","1100195","","999","WWEIA Category number","2502"
"995914","1100195","","999","WWEIA Category description","Eggs and omelets"
"987724","1100196","","999","WWEIA Category number","2502"
"995915","1100196","","999","WWEIA Category description","Eggs and omelets"
"971452","1100197","1","1001","","nonstick or cooking spray"
"987725","1100197","","999","WWEIA Category number","2502"
"995916","1100197","","999","WWEIA Category description","Eggs and omelets"
"987726","1100198","","999","WWEIA Category number","2502"
"995917","1100198","","999","WWEIA Category description","Eggs and omelets"
"987727","1100199","","999","WWEIA Category number","2502"
"995918","1100199","","999","WWEIA Category description","Eggs and omelets"
"971453","1100200","1","1001","","boiled"
"971455","1100200","3","1001","","baked"
"971456","1100200","4","1001","","NS as to cooking method"
"971454","1100200","2","1001","","poached"
"987728","1100200","","999","WWEIA Category number","2502"
"995919","1100200","","999","WWEIA Category description","Eggs and omelets"
"971459","1100201","3","1001","","baked"
"971460","1100201","4","1001","","NS as to cooking method"
"971457","1100201","1","1001","","boiled"
"971458","1100201","2","1001","","poached"
"987729","1100201","","999","WWEIA Category number","2502"
"995920","1100201","","999","WWEIA Category description","Eggs and omelets"
"971461","1100202","1","1001","","boiled"
"971463","1100202","3","1001","","baked"
"971464","1100202","4","1001","","NS as to cooking method"
"971462","1100202","2","1001","","poached"
"987730","1100202","","999","WWEIA Category number","2502"
"995921","1100202","","999","WWEIA Category description","Eggs and omelets"
"987731","1100203","","999","WWEIA Category number","2502"
"995922","1100203","","999","WWEIA Category description","Eggs and omelets"
"987732","1100204","","999","WWEIA Category number","2502"
"995923","1100204","","999","WWEIA Category description","Eggs and omelets"
"987733","1100205","","999","WWEIA Category number","2502"
"995924","1100205","","999","WWEIA Category description","Eggs and omelets"
"971465","1100206","1","1001","","nonstick or cooking spray"
"987734","1100206","","999","WWEIA Category number","2502"
"995925","1100206","","999","WWEIA Category description","Eggs and omelets"
"987735","1100207","","999","WWEIA Category number","2502"
"995926","1100207","","999","WWEIA Category description","Eggs and omelets"
"987736","1100208","","999","WWEIA Category number","2502"
"995927","1100208","","999","WWEIA Category description","Eggs and omelets"
"987737","1100209","","999","WWEIA Category number","2502"
"995928","1100209","","999","WWEIA Category description","Eggs and omelets"
"987738","1100210","","999","WWEIA Category number","2502"
"995929","1100210","","999","WWEIA Category description","Eggs and omelets"
"983932","1100211","","1002","","Moisture change: -2.0%"
"987739","1100211","","999","WWEIA Category number","2502"
"995930","1100211","","999","WWEIA Category description","Eggs and omelets"
"987740","1100212","","999","WWEIA Category number","2502"
"995931","1100212","","999","WWEIA Category description","Eggs and omelets"
"971466","1100213","1","1001","","NS as to type of dressing"
"987741","1100213","","999","WWEIA Category number","2502"
"995932","1100213","","999","WWEIA Category description","Eggs and omelets"
"971467","1100214","1","1001","","diet, low calorie, low fat, reduced calorie, or reduced fat dressing"
"987742","1100214","","999","WWEIA Category number","2502"
"995933","1100214","","999","WWEIA Category description","Eggs and omelets"
"971469","1100215","2","1001","","imitation mayonnaise"
"971471","1100215","4","1001","","""slaw"" dressing"
"971468","1100215","1","1001","","Miracle Whip"
"971470","1100215","3","1001","","coleslaw dressing"
"987743","1100215","","999","WWEIA Category number","2502"
"995934","1100215","","999","WWEIA Category description","Eggs and omelets"
"971475","1100216","4","1001","","light ""slaw"" dressing"
"971472","1100216","1","1001","","diet, low calorie, low fat, reduced calorie, or reduced fat dressing"
"971473","1100216","2","1001","","Miracle Whip Light"
"971476","1100216","5","1001","","light imitation mayonnaise"
"971474","1100216","3","1001","","light coleslaw dressing"
"971477","1100216","6","1001","","Hellmann's Dijonnaise"
"987744","1100216","","999","WWEIA Category number","2502"
"995935","1100216","","999","WWEIA Category description","Eggs and omelets"
"971479","1100217","2","1001","","ranch dip"
"971483","1100217","6","1001","","creamy bacon dressing"
"971481","1100217","4","1001","","creamy Italian"
"971486","1100217","9","1001","","sour cream"
"971478","1100217","1","1001","","ranch dressing"
"971487","1100217","10","1001","","blue cheese or roquefort cheese dressing"
"971484","1100217","7","1001","","creamy parmesan"
"971482","1100217","5","1001","","French made with sour cream"
"971485","1100217","8","1001","","cream cheese dressing"
"971480","1100217","3","1001","","peppercorn dressing"
"971488","1100217","11","1001","","caesar dressing"
"987745","1100217","","999","WWEIA Category number","2502"
"995936","1100217","","999","WWEIA Category description","Eggs and omelets"
"971489","1100218","1","1001","","diet, low calorie, low fat, reduced calorie, or reduced fat dressing"
"971497","1100218","9","1001","","light creamy bacon dressing"
"971492","1100218","4","1001","","light blue or roquefort cheese dressing"
"971496","1100218","8","1001","","light French made with sour cream"
"971494","1100218","6","1001","","light peppercorn dressing"
"971493","1100218","5","1001","","light caesar dressing"
"971495","1100218","7","1001","","light creamy Italian"
"971499","1100218","11","1001","","light cream cheese dressing"
"971498","1100218","10","1001","","light creamy parmesan"
"971500","1100218","12","1001","","light sour cream"
"971491","1100218","3","1001","","light ranch dip"
"971490","1100218","2","1001","","light ranch dressing"
"987746","1100218","","999","WWEIA Category number","2502"
"995937","1100218","","999","WWEIA Category description","Eggs and omelets"
"971504","1100219","4","1001","","onion or Vidalia onion dressing"
"971503","1100219","3","1001","","Greek dressing"
"971501","1100219","1","1001","","vinegar and oil"
"971502","1100219","2","1001","","vinaigrette"
"971505","1100219","5","1001","","Champagne dressing"
"971506","1100219","6","1001","","celery seed dressing"
"971507","1100219","7","1001","","red wine, balsamic, or raspberry vinegar dressing"
"987747","1100219","","999","WWEIA Category number","2502"
"995938","1100219","","999","WWEIA Category description","Eggs and omelets"
"971508","1100220","1","1001","","diet, low calorie, low fat, reduced calorie, or reduced fat dressing"
"971509","1100220","2","1001","","Newman's Own Light"
"971511","1100220","4","1001","","light Greek dressing"
"971512","1100220","5","1001","","light onion or Vidalia onion dressing"
"971510","1100220","3","1001","","light vinaigrette"
"971514","1100220","7","1001","","light celery seed dressing"
"971513","1100220","6","1001","","light Champagne dressing"
"987748","1100220","","999","WWEIA Category number","2502"
"995939","1100220","","999","WWEIA Category description","Eggs and omelets"
"971515","1100221","1","1001","","fat free mayonnaise"
"971520","1100221","6","1001","","with no dressing"
"971516","1100221","2","1001","","fat free mayonnaise-type salad dressing"
"971518","1100221","4","1001","","any fat free creamy dressing"
"971517","1100221","3","1001","","fat free Italian dressing"
"971519","1100221","5","1001","","fat free vinaigrette"
"987749","1100221","","999","WWEIA Category number","2502"
"995940","1100221","","999","WWEIA Category description","Eggs and omelets"
"983933","1100222","","1002","","Moisture change: -9.0%"
"987750","1100222","","999","WWEIA Category number","2502"
"995941","1100222","","999","WWEIA Category description","Eggs and omelets"
"987751","1100223","","999","WWEIA Category number","2502"
"995942","1100223","","999","WWEIA Category description","Eggs and omelets"
"971521","1100224","1","1001","","young"
"987752","1100224","","999","WWEIA Category number","3404"
"995943","1100224","","999","WWEIA Category description","Stir-fry and soy-based sauce mixtures"
"971522","1100225","1","1001","","young"
"983934","1100225","","1002","","Moisture change: -12.0%"
"987753","1100225","","999","WWEIA Category number","3404"
"995944","1100225","","999","WWEIA Category description","Stir-fry and soy-based sauce mixtures"
"971523","1100226","1","1001","","young"
"983935","1100226","","1002","","Moisture change: -12.0%"
"987754","1100226","","999","WWEIA Category number","3404"
"995945","1100226","","999","WWEIA Category description","Stir-fry and soy-based sauce mixtures"
"971524","1100227","1","1001","","young"
"983936","1100227","","1002","","Moisture change: -12.0%"
"987755","1100227","","999","WWEIA Category number","3404"
"995946","1100227","","999","WWEIA Category description","Stir-fry and soy-based sauce mixtures"
"971525","1100228","1","1001","","young"
"983937","1100228","","1002","","Moisture change: -12.0%"
"987756","1100228","","999","WWEIA Category number","3404"
"995947","1100228","","999","WWEIA Category description","Stir-fry and soy-based sauce mixtures"
"971526","1100229","1","1001","","Tortilla de amarillo"
"983938","1100229","","1002","","Moisture change: -11.8%"
"987757","1100229","","999","WWEIA Category number","2502"
"995948","1100229","","999","WWEIA Category description","Eggs and omelets"
"971527","1100230","1","1001","","Revoltillo de tasajo"
"983939","1100230","","1002","","Moisture change: -23.6%"
"987758","1100230","","999","WWEIA Category number","2502"
"995949","1100230","","999","WWEIA Category description","Eggs and omelets"
"971528","1100231","1","1001","","Huevos a la Malaguena"
"983940","1100231","","1002","","Moisture change: -8.9%"
"987759","1100231","","999","WWEIA Category number","2502"
"995950","1100231","","999","WWEIA Category description","Eggs and omelets"
"971529","1100232","2","1001","","dried shrimp patties, Torta de Cameron seco"
"983941","1100232","","1002","","Moisture change: -50.0%"
"987760","1100232","","999","WWEIA Category number","2502"
"995951","1100232","","999","WWEIA Category description","Eggs and omelets"
"987761","1100233","","999","WWEIA Category number","2502"
"995952","1100233","","999","WWEIA Category description","Eggs and omelets"
"971530","1100234","1","1001","","made with shortening"
"987762","1100234","","999","WWEIA Category number","2502"
"995953","1100234","","999","WWEIA Category description","Eggs and omelets"
"987763","1100235","","999","WWEIA Category number","2502"
"995954","1100235","","999","WWEIA Category description","Eggs and omelets"
"987764","1100236","","999","WWEIA Category number","2502"
"995955","1100236","","999","WWEIA Category description","Eggs and omelets"
"987765","1100237","","999","WWEIA Category number","2502"
"995956","1100237","","999","WWEIA Category description","Eggs and omelets"
"971531","1100238","1","1001","","made with nonstick spray"
"987766","1100238","","999","WWEIA Category number","2502"
"995957","1100238","","999","WWEIA Category description","Eggs and omelets"
"987767","1100239","","999","WWEIA Category number","2502"
